catalog_id,catalog_title,official_title,catalog_region,catalog_edition,content_type,role,current_value,recommended_company,confidence,evidence_scope,recommended_action,evidence_summary,source_1,source_2,classification,previous_value,company_slugs,company_display_names,resolved_evidence_urls,evidence_catalog_ids,stale_reason,reviewed_at,review_batch
ps4-shantae-half-genie-hero-ultimate-edition-collector%27s-edition,Shantae: Half-Genie Hero Ultimate Edition [Collector's Edition],Shantae: Half-Genie Hero Ultimate Edition [Collector's Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,PQube Ltd.,HIGH,SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: VERIFIED_PAL_SIBLING.,,,ADD,,pqube,PQube Ltd.,https://www.pricecharting.com/game/pal-playstation-4/shantae-half-genie-hero-ultimate-edition,ps4-shantae-half-genie-hero-ultimate-edition,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-shinorubi,Shinorubi,Shinorubi,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Red Art Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Red Art Games.,https://www.redartgames.com/games/shinorubi,,ADD,,red-art-games,Red Art Games,https://www.redartgames.com/games/shinorubi,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-shiny,Shiny,Shiny,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,1C Company,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: 1C Company.,https://store.steampowered.com/app/496390/SHINY/,,ADD,,1c-company,1C Company,https://store.steampowered.com/app/496390/SHINY/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-silver-case,Silver Case,Silver Case,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Grasshopper Manufacture,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Grasshopper Manufacture.,https://nisamerica.com/games/the-silver-case-2425/,,ADD,,grasshopper-manufacture,Grasshopper Manufacture,https://nisamerica.com/games/the-silver-case-2425/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-silver-case,Silver Case,Silver Case,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,NIS America,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: NIS America.,https://nisamerica.com/games/the-silver-case-2425/,,ADD,,nis-america,NIS America,https://nisamerica.com/games/the-silver-case-2425/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-silver-case-limited-edition,Silver Case [Limited Edition],Silver Case [Limited Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Grasshopper Manufacture,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Grasshopper Manufacture.,https://nisamerica.com/games/the-silver-case-2425/,,ADD,,grasshopper-manufacture,Grasshopper Manufacture,https://nisamerica.com/games/the-silver-case-2425/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-silver-case-limited-edition,Silver Case [Limited Edition],Silver Case [Limited Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,NIS America,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: NIS America.,https://nisamerica.com/games/the-silver-case-2425/,,ADD,,nis-america,NIS America,https://nisamerica.com/games/the-silver-case-2425/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-silver-chains,Silver Chains,Silver Chains,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,HEADUP GAMES,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/211303,https://store.playstation.com/es-es/product/EP0822-CUSA10248_00-SILVERCHAPS4SIEE,ADD,,headup-games,HeadUp Games,https://gamesdb.launchbox-app.com/games/details/211303 | https://store.playstation.com/es-es/product/EP0822-CUSA10248_00-SILVERCHAPS4SIEE,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-singstar-frozen,SingStar Frozen,SingStar Frozen,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,London Studio,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: London Studio.,https://www.playstation.com/,,ADD,,london-studio,London Studio,https://www.playstation.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-singstar-frozen,SingStar Frozen,SingStar Frozen,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Sony Computer Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Sony Computer Entertainment Europe.,https://www.playstation.com/,,ADD,,sony-computer-entertainment-europe,Sony Computer Entertainment Europe,https://www.playstation.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skautfold-3-into-the-fray,Skautfold 3: Into The Fray,Skautfold 3: Into The Fray,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Steve Gal,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Steve Gal.,https://www.redartgames.com/games/skautfold-into-the-fray,,ADD,,steve-gal,Steve Gal,https://www.redartgames.com/games/skautfold-into-the-fray,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skautfold-3-into-the-fray,Skautfold 3: Into The Fray,Skautfold 3: Into The Fray,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Red Art Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Red Art Games.,https://www.redartgames.com/games/skautfold-into-the-fray,,ADD,,red-art-games,Red Art Games,https://www.redartgames.com/games/skautfold-into-the-fray,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skull-island-rise-of-kong,Skull Island: Rise of Kong,Skull Island: Rise of Kong,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,GameMill Entertainment,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/442191,https://store.steampowered.com/app/2097890,ADD,,gamemill-entertainment,GameMill Entertainment,https://gamesdb.launchbox-app.com/games/details/442191 | https://store.steampowered.com/app/2097890,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-imaginators-starter-pack,Skylanders Imaginators: Starter Pack,Skylanders Imaginators: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Toys for Bob,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Toys for Bob.,https://www.activision.com/games/skylanders/skylanders-imaginators,,ADD,,toys-for-bob,Toys For Bob,https://www.activision.com/games/skylanders/skylanders-imaginators,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-imaginators-starter-pack,Skylanders Imaginators: Starter Pack,Skylanders Imaginators: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-imaginators,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-imaginators,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-superchargers-starter-pack,Skylanders SuperChargers Starter Pack,Skylanders SuperChargers Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Vicarious Visions,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Vicarious Visions.,https://www.activision.com/games/skylanders/skylanders-superchargers,,ADD,,vicarious-visions,Vicarious Visions,https://www.activision.com/games/skylanders/skylanders-superchargers,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-superchargers-starter-pack,Skylanders SuperChargers Starter Pack,Skylanders SuperChargers Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-superchargers,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-superchargers,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-superchargers-dark-edition-starter-pack,Skylanders SuperChargers: Dark Edition Starter Pack,Skylanders SuperChargers: Dark Edition Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Vicarious Visions,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Vicarious Visions.,https://www.activision.com/games/skylanders/skylanders-superchargers,,ADD,,vicarious-visions,Vicarious Visions,https://www.activision.com/games/skylanders/skylanders-superchargers,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-superchargers-dark-edition-starter-pack,Skylanders SuperChargers: Dark Edition Starter Pack,Skylanders SuperChargers: Dark Edition Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-superchargers,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-superchargers,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-swap-force-ps4-pack-de-inicio,Skylanders Swap Force PS4 Pack de Inicio,Skylanders Swap Force PS4 Pack de Inicio,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Vicarious Visions,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Vicarious Visions.,https://www.activision.com/games/skylanders/skylanders-swap-force,,ADD,,vicarious-visions,Vicarious Visions,https://www.activision.com/games/skylanders/skylanders-swap-force,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-swap-force-ps4-pack-de-inicio,Skylanders Swap Force PS4 Pack de Inicio,Skylanders Swap Force PS4 Pack de Inicio,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-swap-force,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-swap-force,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-swap-force-starter-pack,Skylanders Swap Force: Starter Pack,Skylanders Swap Force: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Vicarious Visions,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Vicarious Visions.,https://www.activision.com/games/skylanders/skylanders-swap-force,,ADD,,vicarious-visions,Vicarious Visions,https://www.activision.com/games/skylanders/skylanders-swap-force,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-swap-force-starter-pack,Skylanders Swap Force: Starter Pack,Skylanders Swap Force: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-swap-force,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-swap-force,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-trap-team-dark-edition-starter-pack,Skylanders Trap Team Dark Edition: Starter Pack,Skylanders Trap Team Dark Edition: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Toys for Bob,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Toys for Bob.,https://www.activision.com/games/skylanders/skylanders-trap-team,,ADD,,toys-for-bob,Toys For Bob,https://www.activision.com/games/skylanders/skylanders-trap-team,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-trap-team-dark-edition-starter-pack,Skylanders Trap Team Dark Edition: Starter Pack,Skylanders Trap Team Dark Edition: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.activision.com/games/skylanders/skylanders-trap-team,,ADD,,activision,Activision,https://www.activision.com/games/skylanders/skylanders-trap-team,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-trap-team-starter-pack,Skylanders Trap Team: Starter Pack,Skylanders Trap Team: Starter Pack,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Toys for Bob,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Toys for Bob.,https://www.activision.com/games/skylanders/skylanders-trap-team,,ADD,,toys-for-bob,Toys For Bob,https://www.activision.com/games/skylanders/skylanders-trap-team,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-skylanders-imaginators-dark-edition-starter-pack,Skylanders: Imaginators [Dark Edition Starter Pack],Skylanders: Imaginators [Dark Edition Starter Pack],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,DEVELOPER,,Toys For Bob,HIGH,GAME_WORK | PS4_RELEASE | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, VERIFIED_PS4_SIBLING, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/166820,https://www.wikidata.org/entity/Q24938010,ADD,,toys-for-bob,Toys For Bob,https://gamesdb.launchbox-app.com/games/details/166820 | https://www.wikidata.org/entity/Q24938010,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slaps-and-beans,Slaps and Beans,Slaps and Beans,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Trinity Team,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Trinity Team.,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,ADD,,trinity-team,Trinity Team,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slaps-and-beans-90th-anniversary-edition,Slaps And Beans [90th Anniversary Edition],Slaps And Beans [90th Anniversary Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Trinity Team,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Trinity Team.,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,ADD,,trinity-team,Trinity Team,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slaps-and-beans-90th-anniversary-edition,Slaps And Beans [90th Anniversary Edition],Slaps And Beans [90th Anniversary Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,ININ Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: ININ Games.,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,ADD,,inin-games,ININ Games,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slaps-and-beans-oldschool-heroes-edition,Slaps and Beans [Oldschool Heroes Edition],Slaps and Beans [Oldschool Heroes Edition],PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Trinity Team,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Trinity Team.,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,ADD,,trinity-team,Trinity Team,https://www.iningames.com/games/bud-spencer-terence-hill-slaps-and-beans,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slaycation-paradise,Slaycation Paradise,Slaycation Paradise,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Merge Games,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476783,https://www.wikidata.org/entity/Q113572815,ADD,,merge-games,Merge Games,https://gamesdb.launchbox-app.com/games/details/476783 | https://www.wikidata.org/entity/Q113572815,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-slide-stars,Slide Stars,Slide Stars,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Lion Castle Entertainment,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/473898,https://store.steampowered.com/app/1434040,ADD,,lion-castle,Lion Castle,https://gamesdb.launchbox-app.com/games/details/473898 | https://store.steampowered.com/app/1434040,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-smurfs-kart,Smurfs Kart,Smurfs Kart,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Microids,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/473906,https://store.steampowered.com/app/1911220,ADD,,microids,Microids,https://gamesdb.launchbox-app.com/games/details/473906 | https://store.steampowered.com/app/1911220,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-smurfs-missao-florrorosa-smurftastic-edition,Smurfs Missao Florrorosa Smurftastic Edition,Smurfs Missao Florrorosa Smurftastic Edition,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,OSome Studio,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: OSome Studio.,https://www.microids.com/game-the-smurfs-mission-vileaf/,,ADD,,osome-studio,OSome Studio,https://www.microids.com/game-the-smurfs-mission-vileaf/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-snk-40th-aniversary-collection,SNK 40th Aniversary Collection,SNK 40th Aniversary Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Digital Eclipse,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Digital Eclipse.,https://www.digitaleclipse.com/games/snk-40th-anniversary-collection,,ADD,,digital-eclipse,Digital Eclipse,https://www.digitaleclipse.com/games/snk-40th-anniversary-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-snk-40th-aniversary-collection,SNK 40th Aniversary Collection,SNK 40th Aniversary Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,NIS America,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: NIS America.,https://www.digitaleclipse.com/games/snk-40th-anniversary-collection,,ADD,,nis-america,NIS America,https://www.digitaleclipse.com/games/snk-40th-anniversary-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-snk-40th-anniversary-collection,SNK 40th Anniversary Collection,SNK 40th Anniversary Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,Digital Eclipse,Digital Eclipse,HIGH,GAME_WORK | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, VERIFIED_PS4_SIBLING.",https://store.steampowered.com/app/865940,,CONFIRM,Digital Eclipse,digital-eclipse,Digital Eclipse,https://store.steampowered.com/app/865940,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
